surveyid,fieldactivityid,source,sampletype,station,sampledate,layer,samplenumber,gmethod,tsn,latinname,size,method,parameter,reportingvalue,reportingunit,nodccode,speccode,serialnumber
453702,0,odu/pel,c,cb6.4,2018-03-15t00:00:00,ap,fs1,7,3139,thalassionema_nitzschioides,not_applicable,ph103,count,32512,l,0703010601,143,20181015cb6.4
453702,0,odu/pel,c,cb6.4,2018-03-15t00:00:00,ap,fs1,7,3145,rhaphoneis,not_applicable,ph103,count,128,l,07030108,253,20181015cb6.4
453702,0,odu/pel,c,cb6.4,2018-03-15t00:00:00,ap,fs1,7,3178,striatella,not_applicable,ph103,count,2048,l,07030113,767,20181015cb6.4
453702,0,odu/pel,c,cb6.4,2018-03-15t00:00:00,ap,fs1,7,3190,campylosira,not_applicable,ph103,count,384,l,07030116,1063,20181015cb6.4
453702,0,odu/pel,c,cb6.4,2018-03-15t00:00:00,ap,fs1,7,3577,cocconeis,not_applicable,ph103,count,512,l,07030402,55,20181015cb6.4
453702,0,odu/pel,c,cb6.4,2018-03-15t00:00:00,ap,fs1,7,3649,navicula,not_applicable,ph103,count,128,l,07030501,97,20181015cb6.4
453702,0,odu/pel,c,cb6.4,2018-03-15t00:00:00,ap,fs1,7,4592,pleurosigma,not_applicable,ph103,count,2688,l,07030517,108,20181015cb6.4
453702,0,odu/pel,c,cb6.4,2018-03-15t00:00:00,ap,fs1,7,4593,pleurosigma_angulatum,not_applicable,ph103,count,1664,l,0703051701,109,20181015cb6.4
453702,0,odu/pel,c,cb6.4,2018-03-15t00:00:00,ap,fs1,7,4795,cymbella,not_applicable,ph103,count,128,l,07030704,975,20181015cb6.4
453702,0,odu/pel,c,cb6.4,2018-03-15t00:00:00,ap,fs1,7,5318,cylindrotheca_closterium,not_applicable,ph103,count,56832,l,0703100402,100,20181015cb6.4
453702,0,odu/pel,c,cb6.4,2018-03-15t00:00:00,ap,fs1,7,5415,chlorophyceae,microphytoflagellates,ph103,count,42624,l,0801,1135,20181015cb6.4
453702,0,odu/pel,c,cb6.4,2018-03-15t00:00:00,ap,fs1,7,5878,ankistrodesmus_falcatus,not_applicable,ph103,count,512,l,0803050701,988,20181015cb6.4
453702,0,odu/pel,c,cb6.4,2018-03-15t00:00:00,ap,fs1,7,5882,ankistrodesmus_falcatus_mirabilis,not_applicable,ph103,count,128,l,080305070103,1219,20181015cb6.4
453702,0,odu/pel,c,cb6.4,2018-03-15t00:00:00,ap,fs1,7,9620,euglena,not_applicable,ph103,count,128,l,11030101,850,20181015cb6.4
453702,0,odu/pel,c,cb6.4,2018-03-15t00:00:00,ap,fs1,7,9879,prorocentrum_micans,not_applicable,ph103,count,128,l,1202010401,374,20181015cb6.4
453702,0,odu/pel,c,cb6.4,2018-03-15t00:00:00,ap,fs1,7,9880,prorocentrum_minimum,not_applicable,ph103,count,99456,l,1202010402,375,20181015cb6.4
453702,0,odu/pel,c,cb6.4,2018-03-15t00:00:00,ap,fs1,7,9997,amphidinium,not_applicable,ph103,count,256,l,12040101,300,20181015cb6.4
453702,0,odu/pel,c,cb6.4,2018-03-15t00:00:00,ap,fs1,7,10031,gymnodinium,not_applicable,ph103,count,3968,l,12040103,337,20181015cb6.4
453702,0,odu/pel,c,cb6.4,2018-03-15t00:00:00,ap,fs1,7,10077,gyrodinium,not_applicable,ph103,count,640,l,12040104,341,20181015cb6.4
453702,0,odu/pel,c,cb6.4,2018-03-15t00:00:00,ap,fs1,7,10171,diplopsalis_lenticula,not_applicable,ph103,count,256,l,1204090202,484,20181015cb6.4
453702,0,odu/pel,c,cb6.4,2018-03-15t00:00:00,ap,fs1,7,10207,heterocapsa_triquetra,not_applicable,ph103,count,768,l,1204100101,447,20181015cb6.4
453702,0,odu/pel,c,cb6.4,2018-03-15t00:00:00,ap,fs1,7,10340,protoperidinium,not_applicable,ph103,count,128,l,12041005,355,20181015cb6.4
453702,0,odu/pel,c,cb6.4,2018-03-15t00:00:00,ap,fs1,7,10463,oxytoxum,not_applicable,ph103,count,256,l,12041602,777,20181015cb6.4
453702,0,odu/pel,c,cb6.4,2018-03-15t00:00:00,ap,fs1,7,10537,scrippsiella_trochoidea,not_applicable,ph103,count,512,l,1204270101,462,20181015cb6.4
453702,0,odu/pel,c,cb6.4,2018-03-15t00:00:00,ap,fs1,7,10635,cryptomonas,<10_microns,ph103,count,432844.8,l,14020303,1364,20181015cb6.4
453702,0,odu/pel,c,cb6.4,2018-03-15t00:00:00,ap,fs1,7,10635,cryptomonas,not_applicable,ph103,count,383616,l,14020303,862,20181015cb6.4
453702,0,odu/pel,c,cb6.4,2018-03-15t00:00:00,ap,fs1,7,10641,cryptomonas_erosa,not_applicable,ph103,count,384,l,1402030306,1305,20181015cb6.4
453702,0,odu/pel,c,cb6.4,2018-03-15t00:00:00,ap,fs1,7,573326,amphidinium_extensum,not_applicable,ph103,count,768,l,12040101exte,842,20181015cb6.4
453702,0,odu/pel,c,cb6.4,2018-03-15t00:00:00,ap,fs1,7,615882,dactyliosolen_fragilissimus,not_applicable,ph103,count,454656,l,0702100108,123,20181015cb6.4
453702,0,odu/pel,c,cb6.4,2018-03-15t00:00:00,ap,fs1,7,615883,guinardia_delicatula,not_applicable,ph103,count,1024,l,0702100107,121,20181015cb6.4
453702,0,odu/pel,c,cb6.4,2018-03-15t00:00:00,ap,fs1,7,615890,asterionellopsis_glacialis,not_applicable,ph103,count,198912,l,070301asgl,5,20181015cb6.4
453702,0,odu/pel,c,cb6.4,2018-03-15t00:00:00,bp,fs1,7,0,green_cells,3-5_microns,ph103,count,189369.6,l,green_cells,429,20181015cb6.4
453702,0,odu/pel,c,cb6.4,2018-03-15t00:00:00,bp,fs1,7,0,micro-phytoflagellates,<10_microns,ph103,count,1460851.2,l,phytoflag,804,20181015cb6.4
453702,0,odu/pel,c,cb6.4,2018-03-15t00:00:00,bp,fs1,7,0,psuedosolenia_calcar-avis,not_applicable,ph103,count,1152,l,0702100104,118,20181015cb6.4
453702,0,odu/pel,c,cb6.4,2018-03-15t00:00:00,bp,fs1,7,2265,rhabdosphaera_hispida,not_applicable,ph103,count,128,l,0603050603,291,20181015cb6.4
453702,0,odu/pel,c,cb6.4,2018-03-15t00:00:00,bp,fs1,7,2288,centrales,<10_microns,ph103,count,1866643.2,l,0702,1360,20181015cb6.4
453702,0,odu/pel,c,cb6.4,2018-03-15t00:00:00,bp,fs1,7,2288,centrales,10-30_microns,ph103,count,85248,l,0702,1367,20181015cb6.4
453702,0,odu/pel,c,cb6.4,2018-03-15t00:00:00,bp,fs1,7,2288,centrales,31-60_microns,ph103,count,512,l,0702,1368,20181015cb6.4
453702,0,odu/pel,c,cb6.4,2018-03-15t00:00:00,bp,fs1,7,2346,paralia_sulcata,not_applicable,ph103,count,198912,l,0702010201,96,20181015cb6.4
453702,0,odu/pel,c,cb6.4,2018-03-15t00:00:00,bp,fs1,7,2395,leptocylindrus_danicus,not_applicable,ph103,count,85248,l,0702011201,88,20181015cb6.4
453702,0,odu/pel,c,cb6.4,2018-03-15t00:00:00,bp,fs1,7,2396,leptocylindrus_minimus,not_applicable,ph103,count,440448,l,0702011202,89,20181015cb6.4
453702,0,odu/pel,c,cb6.4,2018-03-15t00:00:00,bp,fs1,7,2402,skeletonema_costatum,not_applicable,ph103,count,1875456,l,0702020101,136,20181015cb6.4
453702,0,odu/pel,c,cb6.4,2018-03-15t00:00:00,bp,fs1,7,2439,cyclotella,>30_microns,ph103,count,71040,l,07020203,955,20181015cb6.4
453702,0,odu/pel,c,cb6.4,2018-03-15t00:00:00,bp,fs1,7,2484,thalassiosira,not_applicable,ph103,count,2560,l,07020205,156,20181015cb6.4
453702,0,odu/pel,c,cb6.4,2018-03-15t00:00:00,bp,fs1,7,2546,coscinodiscus,not_applicable,ph103,count,1920,l,07020301,58,20181015cb6.4
453702,0,odu/pel,c,cb6.4,2018-03-15t00:00:00,bp,fs1,7,2755,cerataulina_pelagica,not_applicable,ph103,count,127872,l,0702080202,18,20181015cb6.4
453702,0,odu/pel,c,cb6.4,2018-03-15t00:00:00,bp,fs1,7,2758,chaetoceros,not_applicable,ph103,count,269952,l,07020901,20,20181015cb6.4
453702,0,odu/pel,c,cb6.4,2018-03-15t00:00:00,bp,fs1,7,2897,rhizosolenia_imbricata,not_applicable,ph103,count,768,l,0702100110,129,20181015cb6.4
453702,0,odu/pel,c,cb6.4,2018-03-15t00:00:00,bp,fs1,7,2902,rhizosolenia_setigera,not_applicable,ph103,count,768,l,0702100113,132,20181015cb6.4
453702,0,odu/pel,c,cb6.4,2018-03-15t00:00:00,bp,fs1,7,2904,rhizosolenia_styliformis,not_applicable,ph103,count,512,l,0702100115,134,20181015cb6.4
453702,0,odu/pel,c,cb6.4,2018-03-15t00:00:00,bp,fs1,7,2922,guinardia_flaccida,not_applicable,ph103,count,3584,l,0702100201,81,20181015cb6.4
453702,0,odu/pel,c,cb6.4,2018-03-15t00:00:00,bp,fs1,7,2930,pennales,<10_microns,ph103,count,81158.4,l,0703,1362,20181015cb6.4
453702,0,odu/pel,c,cb6.4,2018-03-15t00:00:00,bp,fs1,7,2930,pennales,>60_microns,ph103,count,896,l,0703,1372,20181015cb6.4
453702,0,odu/pel,c,cb6.4,2018-03-15t00:00:00,bp,fs1,7,2930,pennales,10-30_microns,ph103,count,113664,l,0703,1370,20181015cb6.4
453702,0,odu/pel,c,cb6.4,2018-03-15t00:00:00,bp,fs1,7,2930,pennales,31-60_microns,ph103,count,71040,l,0703,1371,20181015cb6.4
453702,0,odu/pel,c,cb6.4,2018-03-15t00:00:00,bp,fs1,7,3139,thalassionema_nitzschioides,not_applicable,ph103,count,198912,l,0703010601,143,20181015cb6.4
453702,0,odu/pel,c,cb6.4,2018-03-15t00:00:00,bp,fs1,7,3577,cocconeis,not_applicable,ph103,count,256,l,07030402,55,20181015cb6.4
453702,0,odu/pel,c,cb6.4,2018-03-15t00:00:00,bp,fs1,7,3649,navicula,not_applicable,ph103,count,256,l,07030501,97,20181015cb6.4
453702,0,odu/pel,c,cb6.4,2018-03-15t00:00:00,bp,fs1,7,4592,pleurosigma,not_applicable,ph103,count,2944,l,07030517,108,20181015cb6.4
453702,0,odu/pel,c,cb6.4,2018-03-15t00:00:00,bp,fs1,7,4593,pleurosigma_angulatum,not_applicable,ph103,count,512,l,0703051701,109,20181015cb6.4
453702,0,odu/pel,c,cb6.4,2018-03-15t00:00:00,bp,fs1,7,4624,gyrosigma_fasciola,not_applicable,ph103,count,128,l,0703051802,915,20181015cb6.4
453702,0,odu/pel,c,cb6.4,2018-03-15t00:00:00,bp,fs1,7,4911,gomphonema,not_applicable,ph103,count,128,l,07030801,79,20181015cb6.4
453702,0,odu/pel,c,cb6.4,2018-03-15t00:00:00,bp,fs1,7,5318,cylindrotheca_closterium,not_applicable,ph103,count,2048,l,0703100402,100,20181015cb6.4
453702,0,odu/pel,c,cb6.4,2018-03-15t00:00:00,bp,fs1,7,5415,chlorophyceae,microphytoflagellates,ph103,count,384,l,0801,1135,20181015cb6.4
453702,0,odu/pel,c,cb6.4,2018-03-15t00:00:00,bp,fs1,7,9620,euglena,not_applicable,ph103,count,512,l,11030101,850,20181015cb6.4
453702,0,odu/pel,c,cb6.4,2018-03-15t00:00:00,bp,fs1,7,9873,pyrrophycophyta,not_applicable,ph103,count,42624,l,12,159,20181015cb6.4
453702,0,odu/pel,c,cb6.4,2018-03-15t00:00:00,bp,fs1,7,9879,prorocentrum_micans,not_applicable,ph103,count,384,l,1202010401,374,20181015cb6.4
453702,0,odu/pel,c,cb6.4,2018-03-15t00:00:00,bp,fs1,7,9880,prorocentrum_minimum,not_applicable,ph103,count,184704,l,1202010402,375,20181015cb6.4
453702,0,odu/pel,c,cb6.4,2018-03-15t00:00:00,bp,fs1,7,9928,dinophysis,not_applicable,ph103,count,256,l,12030201,320,20181015cb6.4
453702,0,odu/pel,c,cb6.4,2018-03-15t00:00:00,bp,fs1,7,9997,amphidinium,not_applicable,ph103,count,256,l,12040101,300,20181015cb6.4
453702,0,odu/pel,c,cb6.4,2018-03-15t00:00:00,bp,fs1,7,10031,gymnodinium,not_applicable,ph103,count,56832,l,12040103,337,20181015cb6.4
453702,0,odu/pel,c,cb6.4,2018-03-15t00:00:00,bp,fs1,7,10077,gyrodinium,not_applicable,ph103,count,128,l,12040104,341,20181015cb6.4
453702,0,odu/pel,c,cb6.4,2018-03-15t00:00:00,bp,fs1,7,10207,heterocapsa_triquetra,not_applicable,ph103,count,896,l,1204100101,447,20181015cb6.4
453702,0,odu/pel,c,cb6.4,2018-03-15t00:00:00,bp,fs1,7,10340,protoperidinium,not_applicable,ph103,count,768,l,12041005,355,20181015cb6.4
453702,0,odu/pel,c,cb6.4,2018-03-15t00:00:00,bp,fs1,7,10537,scrippsiella_trochoidea,not_applicable,ph103,count,256,l,1204270101,462,20181015cb6.4
453702,0,odu/pel,c,cb6.4,2018-03-15t00:00:00,bp,fs1,7,10635,cryptomonas,<10_microns,ph103,count,676320,l,14020303,1364,20181015cb6.4
453702,0,odu/pel,c,cb6.4,2018-03-15t00:00:00,bp,fs1,7,10635,cryptomonas,not_applicable,ph103,count,184704,l,14020303,862,20181015cb6.4
453702,0,odu/pel,c,cb6.4,2018-03-15t00:00:00,bp,fs1,7,615879,pseudo-nitzschia_seriata,not_applicable,ph103,count,384,l,0703100114,105,20181015cb6.4
453702,0,odu/pel,c,cb6.4,2018-03-15t00:00:00,bp,fs1,7,615882,dactyliosolen_fragilissimus,not_applicable,ph103,count,980352,l,0702100108,123,20181015cb6.4
453702,0,odu/pel,c,cb6.4,2018-03-15t00:00:00,bp,fs1,7,615883,guinardia_delicatula,not_applicable,ph103,count,369408,l,0702100107,121,20181015cb6.4
453702,0,odu/pel,c,cb6.4,2018-03-15t00:00:00,bp,fs1,7,615890,asterionellopsis_glacialis,not_applicable,ph103,count,71040,l,070301asgl,5,20181015cb6.4
453748,0,odu/pel,c,cb7.3e,2018-03-19t00:00:00,ap,fs1,7,0,green_cells,3-5_microns,ph103,count,108211.2,l,green_cells,429,20181015cb7.3e
453748,0,odu/pel,c,cb7.3e,2018-03-19t00:00:00,ap,fs1,7,0,guinardia_striata,not_applicable,ph103,count,640,l,0702100114,1386,20181015cb7.3e
453748,0,odu/pel,c,cb7.3e,2018-03-19t00:00:00,ap,fs1,7,0,micro-phytoflagellates,<10_microns,ph103,count,568108.8,l,phytoflag,804,20181015cb7.3e
453748,0,odu/pel,c,cb7.3e,2018-03-19t00:00:00,ap,fs1,7,0,psuedosolenia_calcar-avis,not_applicable,ph103,count,768,l,0702100104,118,20181015cb7.3e
453748,0,odu/pel,c,cb7.3e,2018-03-19t00:00:00,ap,fs1,7,2288,centrales,<10_microns,ph103,count,568108.8,l,0702,1360,20181015cb7.3e
453748,0,odu/pel,c,cb7.3e,2018-03-19t00:00:00,ap,fs1,7,2288,centrales,10-30_microns,ph103,count,142080,l,0702,1367,20181015cb7.3e
453748,0,odu/pel,c,cb7.3e,2018-03-19t00:00:00,ap,fs1,7,2288,centrales,31-60_microns,ph103,count,384,l,0702,1368,20181015cb7.3e
453748,0,odu/pel,c,cb7.3e,2018-03-19t00:00:00,ap,fs1,7,2293,melosira_moniliformis,not_applicable,ph103,count,1024,l,0702010103,206,20181015cb7.3e
453748,0,odu/pel,c,cb7.3e,2018-03-19t00:00:00,ap,fs1,7,2346,paralia_sulcata,not_applicable,ph103,count,79920,l,0702010201,96,20181015cb7.3e
453748,0,odu/pel,c,cb7.3e,2018-03-19t00:00:00,ap,fs1,7,2395,leptocylindrus_danicus,not_applicable,ph103,count,2304,l,0702011201,88,20181015cb7.3e
453748,0,odu/pel,c,cb7.3e,2018-03-19t00:00:00,ap,fs1,7,2396,leptocylindrus_minimus,not_applicable,ph103,count,435120,l,0702011202,89,20181015cb7.3e
453748,0,odu/pel,c,cb7.3e,2018-03-19t00:00:00,ap,fs1,7,2439,cyclotella,>30_microns,ph103,count,53280,l,07020203,955,20181015cb7.3e
453748,0,odu/pel,c,cb7.3e,2018-03-19t00:00:00,ap,fs1,7,2453,cyclotella_striata,not_applicable,ph103,count,128,l,0702020306,261,20181015cb7.3e
453748,0,odu/pel,c,cb7.3e,2018-03-19t00:00:00,ap,fs1,7,2546,coscinodiscus,not_applicable,ph103,count,128,l,07020301,58,20181015cb7.3e
453748,0,odu/pel,c,cb7.3e,2018-03-19t00:00:00,ap,fs1,7,2755,cerataulina_pelagica,not_applicable,ph103,count,142080,l,0702080202,18,20181015cb7.3e
453748,0,odu/pel,c,cb7.3e,2018-03-19t00:00:00,ap,fs1,7,2758,chaetoceros,not_applicable,ph103,count,53280,l,07020901,20,20181015cb7.3e
453748,0,odu/pel,c,cb7.3e,2018-03-19t00:00:00,ap,fs1,7,2897,rhizosolenia_imbricata,not_applicable,ph103,count,512,l,0702100110,129,20181015cb7.3e
453748,0,odu/pel,c,cb7.3e,2018-03-19t00:00:00,ap,fs1,7,2902,rhizosolenia_setigera,not_applicable,ph103,count,256,l,0702100113,132,20181015cb7.3e
453748,0,odu/pel,c,cb7.3e,2018-03-19t00:00:00,ap,fs1,7,2904,rhizosolenia_styliformis,not_applicable,ph103,count,768,l,0702100115,134,20181015cb7.3e
453748,0,odu/pel,c,cb7.3e,2018-03-19t00:00:00,ap,fs1,7,2922,guinardia_flaccida,not_applicable,ph103,count,1024,l,0702100201,81,20181015cb7.3e
453748,0,odu/pel,c,cb7.3e,2018-03-19t00:00:00,ap,fs1,7,2928,ditylum_brightwellii,not_applicable,ph103,count,128,l,0702100401,74,20181015cb7.3e
453748,0,odu/pel,c,cb7.3e,2018-03-19t00:00:00,ap,fs1,7,2930,pennales,>60_microns,ph103,count,640,l,0703,1372,20181015cb7.3e
453748,0,odu/pel,c,cb7.3e,2018-03-19t00:00:00,ap,fs1,7,2930,pennales,10-30_microns,ph103,count,44400,l,0703,1370,20181015cb7.3e
453748,0,odu/pel,c,cb7.3e,2018-03-19t00:00:00,ap,fs1,7,2930,pennales,31-60_microns,ph103,count,44400,l,0703,1371,20181015cb7.3e
453748,0,odu/pel,c,cb7.3e,2018-03-19t00:00:00,ap,fs1,7,3139,thalassionema_nitzschioides,not_applicable,ph103,count,4608,l,0703010601,143,20181015cb7.3e
453748,0,odu/pel,c,cb7.3e,2018-03-19t00:00:00,ap,fs1,7,3577,cocconeis,not_applicable,ph103,count,512,l,07030402,55,20181015cb7.3e
453748,0,odu/pel,c,cb7.3e,2018-03-19t00:00:00,ap,fs1,7,3649,navicula,not_applicable,ph103,count,26640,l,07030501,97,20181015cb7.3e
453748,0,odu/pel,c,cb7.3e,2018-03-19t00:00:00,ap,fs1,7,4592,pleurosigma,not_applicable,ph103,count,1152,l,07030517,108,20181015cb7.3e
453748,0,odu/pel,c,cb7.3e,2018-03-19t00:00:00,ap,fs1,7,4593,pleurosigma_angulatum,not_applicable,ph103,count,128,l,0703051701,109,20181015cb7.3e
453748,0,odu/pel,c,cb7.3e,2018-03-19t00:00:00,ap,fs1,7,4705,amphora,not_applicable,ph103,count,128,l,07030701,3,20181015cb7.3e
453748,0,odu/pel,c,cb7.3e,2018-03-19t00:00:00,ap,fs1,7,5318,cylindrotheca_closterium,not_applicable,ph103,count,53280,l,0703100402,100,20181015cb7.3e
453748,0,odu/pel,c,cb7.3e,2018-03-19t00:00:00,ap,fs1,7,5415,chlorophyceae,microphytoflagellates,ph103,count,128,l,0801,1135,20181015cb7.3e
453748,0,odu/pel,c,cb7.3e,2018-03-19t00:00:00,ap,fs1,7,5878,ankistrodesmus_falcatus,not_applicable,ph103,count,128,l,0803050701,988,20181015cb7.3e
453748,0,odu/pel,c,cb7.3e,2018-03-19t00:00:00,ap,fs1,7,9620,euglena,not_applicable,ph103,count,384,l,11030101,850,20181015cb7.3e
453748,0,odu/pel,c,cb7.3e,2018-03-19t00:00:00,ap,fs1,7,9873,pyrrophycophyta,not_applicable,ph103,count,26640,l,12,159,20181015cb7.3e
453748,0,odu/pel,c,cb7.3e,2018-03-19t00:00:00,ap,fs1,7,9880,prorocentrum_minimum,not_applicable,ph103,count,239760,l,1202010402,375,20181015cb7.3e
453748,0,odu/pel,c,cb7.3e,2018-03-19t00:00:00,ap,fs1,7,9938,dinophysis_acuminata,not_applicable,ph103,count,256,l,1203020107,321,20181015cb7.3e
453748,0,odu/pel,c,cb7.3e,2018-03-19t00:00:00,ap,fs1,7,9997,amphidinium,not_applicable,ph103,count,35520,l,12040101,300,20181015cb7.3e
453748,0,odu/pel,c,cb7.3e,2018-03-19t00:00:00,ap,fs1,7,10006,amphidinium_sphenoides,not_applicable,ph103,count,44400,l,1204010108,433,20181015cb7.3e
453748,0,odu/pel,c,cb7.3e,2018-03-19t00:00:00,ap,fs1,7,10031,gymnodinium,not_applicable,ph103,count,35520,l,12040103,337,20181015cb7.3e
453748,0,odu/pel,c,cb7.3e,2018-03-19t00:00:00,ap,fs1,7,10106,katodinium_rotundatum,not_applicable,ph103,count,128,l,1204010502,412,20181015cb7.3e
453748,0,odu/pel,c,cb7.3e,2018-03-19t00:00:00,ap,fs1,7,10171,diplopsalis_lenticula,not_applicable,ph103,count,640,l,1204090202,484,20181015cb7.3e
453748,0,odu/pel,c,cb7.3e,2018-03-19t00:00:00,ap,fs1,7,10207,heterocapsa_triquetra,not_applicable,ph103,count,512,l,1204100101,447,20181015cb7.3e
453748,0,odu/pel,c,cb7.3e,2018-03-19t00:00:00,ap,fs1,7,10537,scrippsiella_trochoidea,not_applicable,ph103,count,128,l,1204270101,462,20181015cb7.3e
453748,0,odu/pel,c,cb7.3e,2018-03-19t00:00:00,ap,fs1,7,10635,cryptomonas,<10_microns,ph103,count,189369.6,l,14020303,1364,20181015cb7.3e
453748,0,odu/pel,c,cb7.3e,2018-03-19t00:00:00,ap,fs1,7,10635,cryptomonas,not_applicable,ph103,count,97680,l,14020303,862,20181015cb7.3e
453748,0,odu/pel,c,cb7.3e,2018-03-19t00:00:00,ap,fs1,7,584566,pseudo-nitzschia_pungens,not_applicable,ph103,count,384,l,0703100113,104,20181015cb7.3e
453748,0,odu/pel,c,cb7.3e,2018-03-19t00:00:00,ap,fs1,7,615879,pseudo-nitzschia_seriata,not_applicable,ph103,count,1664,l,0703100114,105,20181015cb7.3e
453748,0,odu/pel,c,cb7.3e,2018-03-19t00:00:00,ap,fs1,7,615882,dactyliosolen_fragilissimus,not_applicable,ph103,count,1024,l,0702100108,123,20181015cb7.3e
453748,0,odu/pel,c,cb7.3e,2018-03-19t00:00:00,ap,fs1,7,615883,guinardia_delicatula,not_applicable,ph103,count,328560,l,0702100107,121,20181015cb7.3e
453748,0,odu/pel,c,cb7.3e,2018-03-19t00:00:00,ap,fs1,7,615890,asterionellopsis_glacialis,not_applicable,ph103,count,256,l,070301asgl,5,20181015cb7.3e
453748,0,odu/pel,c,cb7.3e,2018-03-19t00:00:00,bp,fs1,7,0,green_cells,3-5_microns,ph103,count,595161.6,l,green_cells,429,20181015cb7.3e
453748,0,odu/pel,c,cb7.3e,2018-03-19t00:00:00,bp,fs1,7,0,micro-phytoflagellates,<10_microns,ph103,count,216422.4,l,phytoflag,804,20181015cb7.3e
453748,0,odu/pel,c,cb7.3e,2018-03-19t00:00:00,bp,fs1,7,0,psuedosolenia_calcar-avis,not_applicable,ph103,count,5632,l,0702100104,118,20181015cb7.3e
